Sentence_ID,Source,Sentence,Label
4379,Financial Phrasebank,"Food sales totalled EUR 323.5 mn in October 2009 , representing a decrease of 5.5 % from October 2008 .",0
1257,Financial Phrasebank,Ingen is an established medical device manufacturer with an emerging new medical product line for the respiratory market worth an estimated $ 4 billion in the U.S. and $ 8 billion globally .,1
3558,Financial Phrasebank,"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target .",2
292,Financial Phrasebank,"The company 's operating income ( EBIT ) totalled EUR 0.0 mn , up from EUR -0.3 mn year-on-year .",2
503,Financial Phrasebank,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .",1
3015,Financial Phrasebank,"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",2
4169,Financial Phrasebank,Among the biggest Christmas sellers were a  35 satin bow shift dress styled on outfits worn by Victoria Beckham and a  75 Paris Hilton Prom dress .,1
306,Financial Phrasebank,"This new representation extends Comptel 's global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .",2
2605,Financial Phrasebank,"The company 's US subsidiary Vaisala Inc. acquires Aviation Systems Maintenance , Inc ASMI , a Kansas , U.S. based airport service company with over 2.6 million USD net sales in 2008 .",1
4718,Financial Phrasebank,The company said that the fall in turnover had been planned .,0
155,Financial Phrasebank,"Again , the most significant sales increase of 18.6 % was in Russia .",2
997,Financial Phrasebank,These moderate but significant changes resulted in a significant 24-32 % reduction in the estimated CVD risk .,2
4808,Financial Phrasebank,The winner does not have to be present to win .,1
4681,Financial Phrasebank,Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,0
4209,Financial Phrasebank,It is the most awkward thing to use if you 're holding the phone with one hand .,0
2274,Financial Phrasebank,"EBIT totalled EUR 14.4 mn , compared to a loss of EUR 0.3 mn in the corresponding period in 2009 .",2
2369,Financial Phrasebank,"About 36 % of this came from Aspo Chemicals , 39 % from Aspo Shipping and 25 % from Aspo Systems .",1
1838,Financial Phrasebank,"cents Scout for potential acquisition targets , with detailed insight into the companies financial and operational performance .",1
918,Financial Phrasebank,"Vaisala also said it expects net sales of EUR 253.2 million for 2010 , compared with EUR 252.2 million recorded in 2009 .",2
216,Financial Phrasebank,"In Sweden , operating profit for the period under review totaled EUR 3.4 mn , up 30.8 % from the corresponding period in 2005 .",2
4413,Financial Phrasebank,Nordic Walking was first used as a summer training method by cross-country skiers .,1
2183,Financial Phrasebank,"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .",2
2198,Financial Phrasebank,"The 50-50 joint venture , to be called Nokia Siemens Networks , will be comprised of Nokia 's network business group and Siemens ' carrier-related operations , creating estimated synergies of 1.5 billion euros ( $ 1.9 billion ) by 2010 , Nokia said .",2
4220,Financial Phrasebank,"More than 14,000 customers were left powerless .",0
1152,Financial Phrasebank,"According to Barclays , the F-Secure software will protect users from hackers , viruses , spyware and other digital attacks .",1
3978,Financial Phrasebank,"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",1
4690,Financial Phrasebank,"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o",0
2366,Financial Phrasebank,"A spokesman said : `` The food store center , subject to council and local support , could comprise a supermarket or smaller store and other niche outlets , and this will be firmed up following consultation with the council and local community regarding appropriate uses and occupiers . ''",1
4721,Financial Phrasebank,The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,0
1571,Financial Phrasebank,"On the other hand , Finnish sawmills ' production has decreased even more .",0
857,Financial Phrasebank,It is now the leading private road ambulance service company in Finland .,2
4601,Financial Phrasebank,"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .",0
4755,Financial Phrasebank,"Operating profit totalled EUR 1.22 mn , down from EUR 3.56 mn in the first quarter of 2008 .",0
4249,Financial Phrasebank,"The company plans to close two of the three lines at the plant , where some 450 jobs are under threat .",0
1364,Financial Phrasebank,"The company is now withdrawing the second part , EUR 7.2 mn , of the investment commitment .",1
798,Financial Phrasebank,`` The combined activities will create value for shareholders and be good for our employees and customers .,2
3969,Financial Phrasebank,"Unlisted British Biologicals makes B - and D - proteins , and other disease-specific supplements that cover diabetes , hepatitis , asthma and other cardiovascular ailments .",1
2772,Financial Phrasebank,"Affecto will provide a new EFI Data Warehouse and reporting solution , behavioural scoring system supporting operational decision processes and Data Migration from old legacy systems to the new EFI system .",1
4436,Financial Phrasebank,"`` The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .",0
1891,Financial Phrasebank,"As with other stakeholders , COMPTEL has been involved in the workshops , meetings and filed comments on the issues of greatest importance to the competitive sector of our industry .",1
732,Financial Phrasebank,RISING costs have forced packaging producer Huhtamaki to axe 90 jobs at its Hampshire manufacturing plant .,0
4844,Financial Phrasebank,"Operating profit fell to EUR 35.4 mn from EUR 68.8 mn in 2007 , including vessel sales gain of EUR 12.3 mn .",0
944,Financial Phrasebank,CEO Erkki J+ñrvinen is happy with the company 's performance in 2010 .,2
4341,Financial Phrasebank,The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .,0
3968,Financial Phrasebank,"Unit prices for straddle carriers vary between EUR700 ,000 and EUR900 ,000 , the company added .",1
1294,Financial Phrasebank,"Neste Oil extended yesterday 's gains and put on 0.49 pct to 22.72 eur , while utility Fortum shed 1.14 pct to 20.76 eur .",1
500,Financial Phrasebank,"Mr Ashley , deputy executive chairman of Sports Direct , sold a 43pc stake in the company for more than pounds 900m at the time of the float .",1
1427,Financial Phrasebank,The shopping center will have a prime location right next to the Myllypuro metro station .,2
2127,Financial Phrasebank,"In Middle East & North Africa , Tecnotree has grown considerably in the recent years .",2
815,Financial Phrasebank,"According to CEO Kai Telanne , the company 's newspapers achieved the best financial result ever .",2
4125,Financial Phrasebank,Olli-Pekka Laine has been appointed as the Chairman and Erkki Pehu-Lehtonen as the Vice Chairman of the Board .,1
814,Financial Phrasebank,"According to Atria 's President and CEO Matti Tikkakoski , the company 's Swedish operations significantly improved in the first quarter .",2
806,Financial Phrasebank,"Finnish flexible packaging manufacturer Suominen Corporation reports net sales of EUR 54.5 mn in the first quarter of 2008 , compared with EUR 54.3 mn a year earlier .",2
3027,Financial Phrasebank,"Meanwhile , Alfa owns 25.1 % of MegaFon through Altimo , and 4.99 % of Turkcell via an 18.5 % stake in Cukurova Holding .",1
338,Financial Phrasebank,"However , the proportion of the paid standing orders grew in 2009 .",2
4560,Financial Phrasebank,Ruukki Group calculates that it has lost EUR 4mn in the failed project .,0
616,Financial Phrasebank,"On January 29 , 2009 The largest Nordic bank Nordea and Finnish retail chain Stockmann launched a regionally unique cooperation project : they are the first to introduce a common MasterCard credit card enabling payments in different states and stores .",1
4685,Financial Phrasebank,"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .",0
2072,Financial Phrasebank,Finnish Vacon has signed significant deals with Norwegian Scandinavian Electric Systems ( SES ) on the supply of AC drives .,2
475,Financial Phrasebank,Aldata said that there are still a number of operational aspects to be defined between it and Microsoft and further details of the product and market initiatives resulting from this agreement will be available at a later date .,1
4332,Financial Phrasebank,Mursula said they tried to gather macro-economic perspective to see how Malaysia was doing .,1
3400,Financial Phrasebank,The value of the orders is over EUR 10mn .,1
4330,Financial Phrasebank,"Most of the permanent layoffs will be in the plywood and sawn timber sectors of the Finnish company 's operations at several domestic mills , where earlier this year it temporarily laid off some 1,200 workers to save costs .",0
676,Financial Phrasebank,"Finnish IT solutions provider Affecto Oyj HEL : AFE1V said today its slipped to a net loss of EUR 115,000 USD 152,000 in the second quarter of 2010 from a profit of EUR 845,000 in the corresponding period a year earlier .",0
2645,Financial Phrasebank,The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .,0
4029,Financial Phrasebank,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,0
2025,Financial Phrasebank,International operations accounted for over 80 % of net sales .,1
3972,Financial Phrasebank,Upon completion of the deal Panostaja will establish a new business area within the group to focus on heat treatment of metals .,1
1252,Financial Phrasebank,"In Switzerland , Teleste have been an established supplier of products for a long time and its primary customers include cable and fiber-to-the-home ( FTTH ) operators .",1
1868,Financial Phrasebank,"The iTunes-based material will be accessible on Windows-based or Macintosh computers and transferable to portable devices , including Apple 's iPods .",2
4180,Financial Phrasebank,As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,0
1175,Financial Phrasebank,"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .",1
4767,Financial Phrasebank,The company said that sales in the three months to the end of March slid to EUR86 .4 m US$ 113.4 m from EUR91 .2 m last year .,0
3887,Financial Phrasebank,The per-share subscription price of the shares subscribed with the option rights was EUR 1.35 .,1
4004,Financial Phrasebank,Finnish media group Talentum has issued a profit warning .,0
702,Financial Phrasebank,"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .",2
4143,Financial Phrasebank,"Tieto 's service is also used to send , process and receive materials related to absentee voting .",1
670,Financial Phrasebank,"2009 3 February 2010 - Finland-based steel maker Rautaruukki Oyj ( HEL : RTRKS ) , or Ruukki , said today it slipped to a larger-than-expected pretax loss of EUR46m in the fourth quarter of 2009 from a year-earlier profit of EUR45m .",0
2380,Financial Phrasebank,"The largest construction company in Finland , YIT Corporation , is to acquire 70 % of the shares in the Slovak construction company Reding Bratislava .",1
4522,Financial Phrasebank,`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .,1
2056,Financial Phrasebank,"The subdivision made sales revenues last year of EUR 480.7 million EUR 414.9 million in 2008 , and operating profits of EUR 44.5 million EUR 7.4 million .",2
2790,Financial Phrasebank,"ALEXANDRIA , Va. , May 23 -- Matti Harkonen and Pentti Sipponen , both of Espoo , Finland , Osmo Suovaniemi of Helsinki , Finland , and Tapani Tiusanen of Vantaa , Finland , have developed a paper web press device .",1
4381,Financial Phrasebank,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,0
3016,Financial Phrasebank,"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",2
4174,Financial Phrasebank,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '",0
4422,Financial Phrasebank,Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,0
1831,Financial Phrasebank,Finnish Raute Precision that supplies weighing and dosing systems and plants is changing its name to Lahti Precision .,1
4073,Financial Phrasebank,Scanfil issued a profit warning on 10 April 2006 .,0
3373,Financial Phrasebank,The technology park will be built near St. Petersburg-based Pulkovo airport .,1
3,Financial Phrasebank,"The international electronic industry company Elcoteq has laid off tens of employees from its Tallinn facility ; contrary to earlier layoffs the company contracted the ranks of its office workers , the daily Postimees reported .",0
1612,Financial Phrasebank,"The change in holdings in accordance with Chapter 2 , Section 9 of the Finnish Securities Markets Act is described below .",1
1499,Financial Phrasebank,"And when it has lifted the veil on the various types of customer for which it designs its phones , the result is social stereotyping taken to a fine art .",1
37,Financial Phrasebank,"A Helsinki : ELIiV today reported EPS of EUR1 .13 for 2009 , an increase over EPS of EUR1 .12 in 2008 .",2
2396,Financial Phrasebank,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,1
3583,Financial Phrasebank,"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 .",1
3528,Financial Phrasebank,An Android app will be coming soon .,1
1941,Financial Phrasebank,"Suominen Corporation estimates that the cost-cutting program that started in autumn 2005 , higher sales prices , and expected growth in volume of Wet Wipes , will make the company 's operations more profitable .",2
3990,Financial Phrasebank,"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 .",0
89,Financial Phrasebank,"In January-September 2007 , Finnlines ' net sales rose to EUR 505.4 mn from EUR 473.5 mn in the corresponding period in 2006 .",2
2872,Financial Phrasebank,"Dubbed Nokia Money Solutions , company officials say the initiative would seek to bridge the gap between the banked and unbanked in developing countries .",2
2176,Financial Phrasebank,"Pretax profit totalled EUR 2.0 mn , compared to a loss of EUR 159.2 mn in the fourth quarter of 2008 .",2
181,Financial Phrasebank,Diluted earnings per share ( EPS ) rose to EUR 0.29 from EUR 0.05 .,2
770,Financial Phrasebank,Major Order in India Comptel Corporation has received a significant long-term order for mediation and provisioning solutions being used by a leading operator in India .,2
801,Financial Phrasebank,16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will deliver minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .,2
363,Financial Phrasebank,Return on capital employed rose by 4.8 percentage points to 19.6 % .,2
4654,Financial Phrasebank,"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",0
2158,Financial Phrasebank,Net profit was 35.5 mln compared with 29.8 mln .,2
662,Financial Phrasebank,The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 .,2
4510,Financial Phrasebank,The court found TelecomInvest 's arguments convincing .,2
32,Financial Phrasebank,"The company 's net profit rose 11.4 % on the year to 82.2 million euros in 2005 on sales of 686.5 million euros , 13.8 % up on the year , the company said earlier .",2
4656,Financial Phrasebank,"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",0
204,Financial Phrasebank,"Following the acquisition , Relacom will strengthen its presence in Finland , serving operators and office market with mobile and fixed networks construction , installation and maintenance services .",2
3500,Financial Phrasebank,"A total of 15,000 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed between 17 and 23 March 2006 exercising the A-B-C options based on the company 's stock option plan 1999 .",1
4373,Financial Phrasebank,`` Those uncertainties cloud the long-term outlook . '',0
4421,Financial Phrasebank,Operating profit excluding non-recurring items was EUR 7.8 million compared to EUR 11.2 million .,0
4250,Financial Phrasebank,"The contract also includes cutting and edging wagon parts at Ruukki 's steel service centres in Seinajoki and Raahe , both in southwestern Finland , from where they will be delivered to VR for welding and assembly .",1
2493,Financial Phrasebank,"ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",1
1999,Financial Phrasebank,The low capacity utilisation rate in steel production considerably increases the fixed costs per unit of steel produced .,0
2996,Financial Phrasebank,"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",1
4027,Financial Phrasebank,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",0
3415,Financial Phrasebank,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed .",1
2711,Financial Phrasebank,"BAWAG - Is to issue a benchmark , covered deal .",1
434,Financial Phrasebank,"In September 2010 , the Finnish group agreed to buy Danish company Rose Poultry A-S for up to EUR23 .9 m in a combination of cash and stock .",2
4818,Financial Phrasebank,"Qualcomm estimated a first-quarter profit between 46 and 50 cents a share , excluding certain items , below the analyst estimate of 61 cents a share .",0
4058,Financial Phrasebank,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",0
3563,Financial Phrasebank,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .",1
4046,Financial Phrasebank,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",0
2677,Financial Phrasebank,"The sale of Savcor FACE to Cencorp will result in a profit or loss which can not yet be determined , owing to factors including the valuation of the consideration shares to be received and prevailing exchange rates .",1
3690,Financial Phrasebank,M-real plans to discontinue production of standard coated fine paper in the Hallein and Gohrsm++hle mills .,1
3936,Financial Phrasebank,The value of the contracts is about EUR 3.3 mn .,1
4788,Financial Phrasebank,Our superior customer centricity and expertise in digital services set us apart from our competitors .,2
1013,Financial Phrasebank,"A maximum of 20 employees , who work in Karttakeskus and are responsible for producing Geographic Information Services , will be affected , the company added .",1
144,Financial Phrasebank,Finnish financial group Aktia 's operating profit for 2009 increased to EUR 47.0 mn from EUR 6.6 mn in 2008 .,2
1680,Financial Phrasebank,"To see more of New Haven Register , or to subscribe to the newspaper .",1
1856,Financial Phrasebank,L&T has also made a commitment to redeem the remaining shares by the end of 2011 .,1
4131,Financial Phrasebank,"The challenge for the company , however , is finding new sources of raw material , said Risto Rinne , CEO of Neste Oil .",1
4757,Financial Phrasebank,"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",0
3340,Financial Phrasebank,The purchase price was not disclosed .,1
1711,Financial Phrasebank,"Profitability ( EBIT % ) was 13.6 % , compared to 14.3 % in Q2 2009 .",0
4112,Financial Phrasebank,"After the split , the number of K shares will be 9 540 000 and the number of A shares 26 885 540 .",1
3232,Financial Phrasebank,"The decision of the French Court relates to the claims raised by twenty-one former Aspocomp S.A.S employees , the company said .",1
1950,Financial Phrasebank,This is a much better process than using virgin paper as it requires less transportation of wood pulp from places like Finland and Canada .,2
2679,Financial Phrasebank,"The share capital of Alma Media Corporation business ID 1944757-4 is EUR 44,767,513.80 and it is divided into 74,612,523 shares .",1
4662,Financial Phrasebank,"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",0
4483,Financial Phrasebank,"In addition , a good biological durability is achieved . ''",1
1834,Financial Phrasebank,"According to Mark White , Locatrix Communications ' CEO , the company 's web services interface allows device owners , friends , and family to track and locate TWIG users via any web browser .",1
1629,Financial Phrasebank,The deal strengthens Ramirent 's position especially in the industrial sector and in large investment projects .,2
2017,Financial Phrasebank,"In 2006 the company 's net sales amounted to approximately EUR259m and it has some 8,000 employees .",1
4787,Financial Phrasebank,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .",2
2331,Financial Phrasebank,"Finnish L&T Recoil , a company specialising in used oil regeneration , is building a facility in Hamina in Finland in 2008 .",1
3047,Financial Phrasebank,New product launches in Finland will more than double from 2005 .,2
2717,Financial Phrasebank,` Pulp and paper industries are growing in countries like China and Russia .,1
159,Financial Phrasebank,"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",2
1457,Financial Phrasebank,What would you like to see changed on Nokia 's next attempt ?,1
3177,Financial Phrasebank,"The changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees .",1
4678,Financial Phrasebank,Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,0
212,Financial Phrasebank,"In addition , Kone signed a two-year maintenance contract for the escalators .",2
2728,Financial Phrasebank,25 November 2010 - Finnish paints and coatings company Tikkurila Oyj ( HEL : TIK1V ) said today that Finnish state-owned investment company Solidium Oy sold its 14.7 % stake in the company for a total of EUR98m .,1
2513,Financial Phrasebank,Most of the dividend will go to the Grimaldi family .,1
4127,Financial Phrasebank,Possible personnel reductions concern approximately 104 people .,0
4067,Financial Phrasebank,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",0
632,Financial Phrasebank,"The money will be spent `` on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says .",2
235,Financial Phrasebank,"Neste Oil Corp. has signed long-term procurement contracts with Honkajoki Oy and Findest Protein Oy , both owned by Finnish food manufacturers , for the supply of animal fat for biodiesel production at Neste 's 200,000 b-cd Porvoo , Finland , refinery .",2
1726,Financial Phrasebank,"For the full 2010 the company expects its net sales and operating result to improve from the previous year , saying that a positive operating result and its amount will depend on the order intake by the end of the summer .",2
1736,Financial Phrasebank,Those will be partially offset by a 186 mln eur gain on the sale of its Celbi pulp plant in Portugal .,2
1451,Financial Phrasebank,Uponor maintains its full-year guidance for 2010 .,1
1675,Financial Phrasebank,"Thus the group 's balance sheet will have about EUR 25.8 million of goodwill , the company added .",1
1169,Financial Phrasebank,"Also , Technopolis plans to build a 100 million euro technology park at the special economic zone Neudorf in St. Petersburg , the St. Petersburg government said in February .",1
2231,Financial Phrasebank,The Group 's revenue in 2008 amounted to EUR 94 million and the company currently employs approximately 730 people .,1
2152,Financial Phrasebank,"NAVTEQ has a commanding lead in installed map data systems in North American vehicles and may be the leader in turn-by-turn navigation data offered by services such as OnStar in North America , said analyst Phil Magney of Telematics Research Group in Minnetonka , Minn. .",2
2175,Financial Phrasebank,"Pre-tax loss totaled EUR 0.3 mn , compared to a loss of EUR 2.2 mn in the first quarter of 2005 .",2
1376,Financial Phrasebank,The effect of the savings will be noticeable as of the beginning of 2010 .,2
682,Financial Phrasebank,"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",0
939,Financial Phrasebank,Finnish Outotec has been awarded a contract to supply a new zinc roaster with gas cleaning and sulphuric acid plant for the OZK Kardzhali zinc smelter in Bulgaria .,2
3141,Financial Phrasebank,"Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",1
1659,Financial Phrasebank,"The terms of the financing were approved by the Annual General Meeting of the Company held on June 30 , 2010 .",2
926,Financial Phrasebank,"`` Last year , Finnair recorded a 32.6-percent growth on the Asian sector , carrying more than 1.10 million passengers between the two continents . ''",2
3826,Financial Phrasebank,The divested activities had net sales of EUR 145.1 million in 2009 and an operating profit of EUR 8.9 million .,1
3877,Financial Phrasebank,"The orange-handled scissors from Fiskars are part of the permanent design collection of the Museum of Modern Art in New York , as well as the Philadelphia Museum of Art .",1
3543,Financial Phrasebank,"BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million .",1
4199,Financial Phrasebank,"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .",1
2557,Financial Phrasebank,"rosendal at outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , +358 400 817198 e-mail eila .",1
2647,Financial Phrasebank,The majority of the company 's personnel in Finland is temporarily laid off from one to six weeks in the period from February to June 2009 period .,0
2978,Financial Phrasebank,It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,1
2358,Financial Phrasebank,`` We were the lowest bidders and now the final approval is awaited . '',2
567,Financial Phrasebank,The growth of net sales has continued favourably in the Middle East and Africaand in Asia Pacific .,2
4835,Financial Phrasebank,Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,0
2203,Financial Phrasebank,The announced restructuring will significantly decrease the Company 's indebtedness .,2
4435,Financial Phrasebank,Vaisala 's net profit for the third quarter of 2007 dropped to 3.0 mln euro ( $ 4.3 mln ) from 6.8 mln euro ( $ 9.8 mln ) for the same period of 2006 .,0
4636,Financial Phrasebank,"In Finland , the Bank of +àland reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .",0
4013,Financial Phrasebank,Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .,0
307,Financial Phrasebank,"TietoEnator itself uses Nokia 's Intellisync Mobile Suite 's wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .",2
4742,Financial Phrasebank,"In September alone , the market declined by 10.2 percent year-on-year to 19.28 million liters .",0
1936,Financial Phrasebank,"Nokia , which has a strong track record in the lower-end handset market , said in July its touch-screen offering would come this year and be cheaper than rival models in order to tap into a higher-volume market .",2
3957,Financial Phrasebank,Total value of the contract is about EUR 10mn .,1
1464,Financial Phrasebank,"Tikkurila has an interesting growth strategy , which we support .",1
2565,Financial Phrasebank,Sponda Plc 's Annual General Meeting decided on 23 March 2005 to establish a Shareholders ' Nomination Committee to prepare proposals for the Annual General Meeting in 2006 on the composition of the Board of Directors and their remuneration .,1
2431,Financial Phrasebank,COPYRIGHT AFX News and AFX Financial News Logo are registered trademarks of AFX News Limited,1
2893,Financial Phrasebank,Financial terms were n't disclosed .,1
3653,Financial Phrasebank,"It now owns 80,565 shares in Amer Sports Corporation , equaling 0.11 % of the company 's share capital and voting rights .",1
1814,Financial Phrasebank,Swiss franc surged to record 1.42 euros after it reported sharpest gain in manufacturing in March .,2
4812,Financial Phrasebank,"Thanks to the internet , consumers compare products more than previously and Finnish companies are not competitive .",0
2630,Financial Phrasebank,"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. .",1
4481,Financial Phrasebank,Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,1
4649,Financial Phrasebank,Finnish Bank of +àland reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,0
4287,Financial Phrasebank,"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period .",0
1292,Financial Phrasebank,Neomarkka has played a leading role in a group that aims to restart the production of specialty cellulose fiber in Valkeakoski .,1
2177,Financial Phrasebank,"Pretax profit totalled EUR 80.8 mn , compared to a loss of EUR 13.1 mn in the corresponding period in 2009 .",2
971,Financial Phrasebank,Synergy benefits will start to materialise in the second quarter .,2
1801,Financial Phrasebank,Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation .,0
2463,Financial Phrasebank,"firm 28 October 2009 - Finnish lifting equipment maker Konecranes Oyj HEL : KCR1V said today it acquired US Machine Tool Solutions Unlimited in Cincinnati , Ohio , for an undisclosed sum .",2
2810,Financial Phrasebank,"As a result , the company has decided it will implement fixed-term temporary lay-offs .",0
4201,Financial Phrasebank,In addition the production personnel of the Sport Division have been given a temporary lay-off warning .,0
1477,Financial Phrasebank,`` Social networking and location-based service trends comprise a significant share of the Internet traffic today and are appealing to MID users .,1
1068,Financial Phrasebank,Other carriers and handset makers spin it as a positive event that will raise interest for higher-end phones and pricier data plans .,2
3743,Financial Phrasebank,"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .",2
3162,Financial Phrasebank,"The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares .",1
2427,Financial Phrasebank,"Componenta is a metal sector company with international operations and production plants located in Finland , the Netherlands , Sweden and Turkey .",1
46,Financial Phrasebank,Sales increased due to growing market rates and increased operations .,2
1479,Financial Phrasebank,"`` The bond gathered subscriptions from some 400 investors and the issued amount can be considered substantial taking into account the main target group -- retail investors , '' Citycon CFO Eero Sihvonen said .",1
4748,Financial Phrasebank,Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,0
288,Financial Phrasebank,"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , year-on-year .",2
4452,Financial Phrasebank,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",0
